scan_date,equity,cash,positions,holdings
2026-02-20,4.226226215026156,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-02-23,4.253397483222481,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-02-24,4.290083515720648,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-02-25,4.273774517640153,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-02-26,4.258669343289754,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-02-27,4.257939340636202,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-02,4.249877578625914,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-03,4.096969798671204,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-04,4.253057245384693,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-05,4.055145667901301,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-06,3.935094886503848,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-09,4.197664880961517,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-10,4.236782846157575,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-11,4.395609597457021,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-12,4.308090022607863,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-13,4.350589584695434,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-16,4.493395104118649,0.0,6,"TPL, CENX, AGX, SNDK, MU, CIEN"
2026-03-17,4.581190392408999,0.03468948544123762,6,"SNDK, MU, CIEN, ICHR, CC, LITE"
2026-03-18,4.69704576852769,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-19,4.800612340884922,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-20,4.506175497943995,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-23,4.64682107756478,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-24,5.021602916783443,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-25,5.025745975095464,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-26,4.701798237940039,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-27,4.704994114743986,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-30,4.5412514398710915,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-03-31,4.9083265698914875,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-01,5.097309070856344,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-02,5.177166857907687,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-06,5.1536222035969566,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-07,5.275483836127332,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-08,5.560567506026129,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-09,5.707106842988502,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-10,5.853905667031245,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-13,5.9494988316188735,0.009466505274095427,6,"ICHR, CC, LITE, UCTT, CENX, FORM"
2026-04-14,5.919180675443023,0.0,6,"UCTT, CENX, FORM, TALO, PTEN, SM"
